UC Campus,CC,UC Course Requirement,Courses Group 1,Courses Group 2,Courses Group 3,Courses Group 4
University of California San Diego,Irvine Valley College,MATH 20C,MATH 4A (5.00),,,
University of California San Diego,Irvine Valley College,BILD 1,BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00),BIO 80 (4.00); BIO 81 (4.00),BIO 80H (4.00); BIO 81H (4.00),
University of California San Diego,Irvine Valley College,BILD 2,BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00),BIO 80 (4.00); BIO 81 (4.00),BIO 80H (4.00); BIO 81H (4.00),
University of California San Diego,Irvine Valley College,BILD 3,BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00),BIO 80 (4.00); BIO 81 (4.00),BIO 80H (4.00); BIO 81H (4.00),
University of California San Diego,Irvine Valley College,CHEM 6A,CHEM 1A (5.00),,,
University of California San Diego,Irvine Valley College,CHEM 6B,CHEM 1A (5.00); CHEM 1B (5.00),,,
University of California San Diego,Irvine Valley College,PHYS 2A,PHYS 4A (4.00),,,
University of California San Diego,Irvine Valley College,PHYS 2B,PHYS 4B (4.00),,,
University of California San Diego,Irvine Valley College,PHYS 4A,Not Articulated,,,
University of California San Diego,Irvine Valley College,PHYS 4B,Not Articulated,,,
University of California Santa Barbara,Irvine Valley College,MATH 3A,MATH 3A (5.00),MATH 3AH (5.00),,
University of California Santa Barbara,Irvine Valley College,MATH 3B,MATH 3B (5.00),MATH 3BH (5.00),,
University of California Santa Barbara,Irvine Valley College,MATH 4A,MATH 26 (4.00),,,
University of California Santa Barbara,Irvine Valley College,MATH 4B,MATH 24 (4.00),MATH 24H (4.00),,
University of California Santa Barbara,Irvine Valley College,CMPSC 16,CS 36 (3.00),CS 37 (3.00),,
University of California Santa Barbara,Irvine Valley College,CMPSC 24,CS 41 (3.00),,,
University of California Santa Barbara,Irvine Valley College,CMPSC 40,CS 6A (3.00),MATH 6A (3.00),,
University of California Santa Barbara,Irvine Valley College,CMPSC 32,Not Articulated,,,
University of California Santa Barbara,Irvine Valley College,CMPSC 64,CS 40A (3.00); CS 40B (3.00),,,
University of California Santa Barbara,Irvine Valley College,MATH 6A,MATH 4A (5.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 1,PHYS 4A (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 2,PHYS 4A (4.00); PHYS 4B (4.00); PHYS 4C (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 3; PHYS 3L,PHYS 4A (4.00); PHYS 4B (4.00); PHYS 4C (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 6A; PHYS 6AL; PHYS 6B; PHYS 6BL; PHYS 6C; PHYS 6CL,PHYS 2A (4.00); PHYS 2B (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 7A,PHYS 4A (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 7B,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 7C,PHYS 4B (4.00); PHYS 4C (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 7D,PHYS 4C (4.00),,,
University of California Santa Barbara,Irvine Valley College,PHYS 7L,PHYS 4A (4.00); PHYS 4B (4.00),,,
University of California Santa Barbara,Irvine Valley College,CHEM 1A; CHEM 1AL; CHEM 1B; CHEM 1BL; CHEM 1C; CHEM 1CL,CHEM 1A (5.00); CHEM 1B (5.00),CHEM 1AH (5.00); CHEM 1B (5.00),,
University of California Santa Barbara,Irvine Valley College,MCDB 1A; MCDB 1LL,BIO 80 (4.00); BIO 81 (4.00),BIO 80H (4.00); BIO 81H (4.00),BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00); BIO 80 (4.00),BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00); BIO 80H (4.00)
University of California Santa Barbara,Irvine Valley College,MCDB 1B,BIO 80 (4.00); BIO 81 (4.00),BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00); BIO 80 (4.00),BIO 2 (4.00); BIO 5 (4.00); BIO 16 (4.00); BIO 80H (4.00),BIO 80H (4.00); BIO 81H (4.00)
University of California Santa Barbara,Irvine Valley College,PSTAT 120A,Not Articulated,,,
University of California Santa Cruz,Irvine Valley College,CSE 12,CS 40A (3.00); CS 40B (3.00),,,
University of California Santa Cruz,Irvine Valley College,CSE 16,CS 6A (3.00); CS 6B (3.00),MATH 6A (3.00); MATH 6B (3.00),,
University of California Santa Cruz,Irvine Valley College,CSE 30,CS 41 (3.00),,,
University of California Santa Cruz,Irvine Valley College,MATH 19A,MATH 3A (5.00),MATH 3AH (5.00),,
University of California Santa Cruz,Irvine Valley College,MATH 19B,MATH 3B (5.00),MATH 3BH (5.00),,
University of California Santa Cruz,Irvine Valley College,AM 10,MATH 26 (4.00),,,
University of California Santa Cruz,Irvine Valley College,MATH 21,MATH 26 (4.00),,,
University of California Santa Cruz,Irvine Valley College,AM 30,MATH 4A (5.00),,,
University of California Santa Cruz,Irvine Valley College,MATH 23A,MATH 4A (5.00),,,
