cc,system_type,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
folsom_lake,semester,UCD+UCI+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCI+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCM+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCR+UCSB,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCR+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCR+UCSB+UCSC,3,IGETC,success,5,68,True,15,15,14,15,9,0,
folsom_lake,semester,UCM+UCR+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCR+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCD+UCM+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCR+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCM+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCM+UCR+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCSB,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCSB+UCSC,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCM+UCSB,3,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCSB+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCM+UCSB,3,IGETC,success,5,62,True,15,14,15,15,3,0,
folsom_lake,semester,UCM+UCSB+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCD+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCD+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCM+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCB+UCM+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCLA+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCLA+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCR+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCLA+UCR+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCLA+UCSB+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCLA+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCLA+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCB+UCD+UCLA+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCD+UCLA+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCD+UCLA+UCM+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCLA+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCB+UCLA+UCM+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
folsom_lake,semester,UCLA+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,15,15,15,13,12,0,
folsom_lake,semester,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCR+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCM+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCD+UCI+UCSB+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCI+UCSB+UCSC+UCSD,4,IGETC,success,6,77,True,15,15,15,14,15,3,
folsom_lake,semester,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCD+UCI+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCD+UCI+UCM+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
folsom_lake,semester,UCB+UCI+UCM+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
folsom_lake,semester,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,73,True,15,15,15,13,15,0,
